symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
AAPL,2019-11-21 00:00:00+00:00,262.01,264.01,261.18,263.69,30348778,63.9840015024,64.4724103532,63.7813118293,64.3942649371,121395112,0.0,1.0
AAPL,2019-11-22 00:00:00+00:00,261.78,263.18,260.84,262.59,16331263,63.9278344845,64.2697206801,63.6982823246,64.1256400691,65325052,0.0,1.0
AAPL,2019-11-25 00:00:00+00:00,266.37,266.44,262.52,262.71,21029517,65.0487327972,65.065827107,64.1085457593,64.1549446002,84118068,0.0,1.0
AAPL,2019-11-26 00:00:00+00:00,264.29,267.16,262.5,266.94,26334882,64.5407875923,65.2416542933,64.1036616708,65.1879293197,105339528,0.0,1.0
AAPL,2019-11-27 00:00:00+00:00,267.84,267.98,265.31,265.58,16386122,65.4077133025,65.4419019221,64.7898761062,64.8558113011,65544488,0.0,1.0
AAPL,2019-11-29 00:00:00+00:00,267.25,268.0,265.9,266.6,11654363,65.2636326915,65.4467860106,64.9339567172,65.104899815,46617452,0.0,1.0
AAPL,2019-12-02 00:00:00+00:00,264.16,268.25,263.45,267.27,23693550,64.509041017,65.507837117,64.335655875,65.2685167801,94774200,0.0,1.0
AAPL,2019-12-03 00:00:00+00:00,259.45,259.53,256.29,258.31,29377268,63.3588381733,63.3783745274,62.587152189,63.0804451284,117509072,0.0,1.0
AAPL,2019-12-04 00:00:00+00:00,261.74,263.31,260.68,261.07,16810388,63.9180663075,64.3014672554,63.6592096166,63.7544493425,67241552,0.0,1.0
AAPL,2019-12-05 00:00:00+00:00,265.58,265.89,262.73,263.79,18661343,64.8558113011,64.931514673,64.1598286887,64.4186853796,74645372,0.0,1.0
AAPL,2019-12-06 00:00:00+00:00,270.71,271.0,267.3,267.48,26547493,66.1085800035,66.1793992868,65.2758429128,65.3197997094,106189972,0.0,1.0
AAPL,2019-12-09 00:00:00+00:00,266.92,270.8,264.91,270.0,32182645,65.1830452312,66.1305584018,64.6921943361,65.9351948614,128730580,0.0,1.0
AAPL,2019-12-10 00:00:00+00:00,268.48,270.07,265.86,268.6,22632383,65.5640041348,65.9522891712,64.9241885402,65.5933086659,90529532,0.0,1.0
AAPL,2019-12-11 00:00:00+00:00,270.77,271.1,268.5,268.81,19723391,66.123232269,66.2038197294,65.5688882233,65.6445915952,78893564,0.0,1.0
AAPL,2019-12-12 00:00:00+00:00,271.46,272.56,267.32,267.78,34437042,66.2917333225,66.5603581905,65.2807270013,65.393061037,137748168,0.0,1.0
AAPL,2019-12-13 00:00:00+00:00,275.15,275.3,270.93,271.46,33432806,67.1928476523,67.2294783161,66.1623049771,66.2917333225,133731224,0.0,1.0
AAPL,2019-12-16 00:00:00+00:00,279.86,280.79,276.98,277.0,32081105,68.343050496,68.5701606116,67.6397417508,67.6446258393,128324420,0.0,1.0
AAPL,2019-12-17 00:00:00+00:00,280.41,281.77,278.8,279.57,28575798,68.47736293,68.8094809485,68.0841938051,68.2722312126,114303192,0.0,1.0
AAPL,2019-12-18 00:00:00+00:00,279.74,281.9,279.12,279.8,29024687,68.3137459649,68.8412275238,68.1623392212,68.3283982305,116098748,0.0,1.0
AAPL,2019-12-19 00:00:00+00:00,280.02,281.18,278.95,279.5,24626947,68.3821232041,68.6654003375,68.1208244689,68.2551369028,98507788,0.0,1.0
AAPL,2019-12-20 00:00:00+00:00,279.44,282.65,278.56,282.23,69032743,68.2404846373,69.0243808429,68.025584743,68.9218149842,276130972,0.0,1.0
AAPL,2019-12-23 00:00:00+00:00,284.0,284.25,280.37,280.53,24677883,69.3540568172,69.4151079236,68.467594753,68.506667461,98711532,0.0,1.0
AAPL,2019-12-24 00:00:00+00:00,284.27,284.89,282.92,284.69,12119714,69.4199920121,69.5713987558,69.0903160378,69.5225578707,48478856,0.0,1.0
AAPL,2019-12-26 00:00:00+00:00,289.91,289.98,284.7,284.82,23334004,70.7973049714,70.8143992812,69.524999915,69.554304446,93336016,0.0,1.0
AAPL,2019-12-27 00:00:00+00:00,289.8,293.97,288.12,291.12,36592936,70.7704424846,71.7887749386,70.3601790499,71.0927923261,146371744,0.0,1.0
AAPL,2019-12-30 00:00:00+00:00,291.52,292.69,285.22,289.46,36059614,71.1904740963,71.476193274,69.6519862162,70.68741298,144238456,0.0,1.0
AAPL,2019-12-31 00:00:00+00:00,293.65,293.68,289.52,289.93,25247625,71.7106295224,71.7179556552,70.7020652455,70.8021890599,100990500,0.0,1.0
AAPL,2020-01-02 00:00:00+00:00,300.35,300.6,295.19,296.24,33911864,73.3467991727,73.4078502791,72.0867043376,72.3431189843,135647456,0.0,1.0
AAPL,2020-01-03 00:00:00+00:00,297.43,300.58,296.5,297.15,36633878,72.6337222505,73.4029661905,72.4066121349,72.5653450114,146535512,0.0,1.0
AAPL,2020-01-06 00:00:00+00:00,299.8,299.96,292.75,293.79,29644644,73.2124867387,73.2515594468,71.4908455396,71.744818142,118578576,0.0,1.0
AAPL,2020-01-07 00:00:00+00:00,298.39,300.9,297.48,299.84,27877655,72.8681584989,73.4811116067,72.6459324718,73.2222549157,111510620,0.0,1.0
AAPL,2020-01-08 00:00:00+00:00,303.19,304.44,297.16,297.16,33090946,74.0403397409,74.3455952726,72.5677870556,72.5677870556,132363784,0.0,1.0
AAPL,2020-01-09 00:00:00+00:00,309.63,310.43,306.2,307.24,42621542,75.6130162405,75.8083797809,74.7753950614,75.0293676638,170486168,0.0,1.0
AAPL,2020-01-10 00:00:00+00:00,310.33,312.67,308.25,310.6,35217272,75.7839593383,76.3553976938,75.2760141335,75.8498945332,140869088,0.0,1.0
AAPL,2020-01-13 00:00:00+00:00,316.96,317.07,311.15,311.64,30028742,77.4030346788,77.4298971656,75.9842069672,76.1038671356,120114968,0.0,1.0
AAPL,2020-01-14 00:00:00+00:00,312.68,317.57,312.17,316.7,40653457,76.357839738,77.5519993783,76.2332954811,77.3395415282,162613828,0.0,1.0
AAPL,2020-01-15 00:00:00+00:00,311.34,315.5,309.55,311.85,30480882,76.030605808,77.0464962177,75.5934798865,76.155150065,121923528,0.0,1.0
AAPL,2020-01-16 00:00:00+00:00,315.24,315.7,312.09,313.59,27207254,76.9830030671,77.0953371028,76.213759127,76.5800657652,108829016,0.0,1.0
AAPL,2020-01-17 00:00:00+00:00,318.73,318.74,315.0,316.27,34454117,77.8352765118,77.837718556,76.924394005,77.2345336253,137816468,0.0,1.0
AAPL,2020-01-21 00:00:00+00:00,316.57,319.02,316.0,317.19,27235039,77.3077949529,77.9060957952,77.1685984304,77.4592016967,108940156,0.0,1.0
AAPL,2020-01-22 00:00:00+00:00,317.7,319.99,317.31,318.58,25458115,77.5837459536,78.1429740878,77.4885062277,77.798645848,101832460,0.0,1.0
AAPL,2020-01-23 00:00:00+00:00,319.23,319.56,315.65,317.92,26117993,77.9573787245,78.0379661849,77.0831268815,77.6374709272,104471972,0.0,1.0
AAPL,2020-01-24 00:00:00+00:00,318.31,323.33,317.52,320.25,36634380,77.7327106531,78.9586168687,77.539789157,78.2064672384,146537520,0.0,1.0
AAPL,2020-01-27 00:00:00+00:00,308.95,311.77,304.88,310.06,40485005,75.4469572313,76.1356137109,74.4530452198,75.7180241435,161940020,0.0,1.0
AAPL,2020-01-28 00:00:00+00:00,317.69,318.4,312.19,312.6,40558486,77.5813039094,77.7546890514,76.2381795696,76.338303384,162233944,0.0,1.0
AAPL,2020-01-29 00:00:00+00:00,324.34,327.85,321.38,324.45,54149928,79.2052633384,80.0624208716,78.4824182391,79.2321258252,216599712,0.0,1.0
AAPL,2020-01-30 00:00:00+00:00,323.87,324.09,318.75,320.54,31685808,79.0904872584,79.144212232,77.8401606003,78.2772865218,126743232,0.0,1.0
AAPL,2020-01-31 00:00:00+00:00,309.51,322.68,308.29,320.93,49897096,75.5837117095,78.7998839922,75.2857823105,78.3725262477,199588384,0.0,1.0
AAPL,2020-02-03 00:00:00+00:00,308.66,313.49,302.22,304.3,43496401,75.3761379479,76.5556453226,73.8034614482,74.3114066531,173985604,0.0,1.0
AAPL,2020-02-04 00:00:00+00:00,318.85,319.64,313.63,315.31,34154134,77.8645810428,78.0575025389,76.5898339422,77.0000973769,136616536,0.0,1.0
AAPL,2020-02-05 00:00:00+00:00,321.45,324.76,318.95,323.52,29706718,78.4995125489,79.307829197,77.8890014854,79.0050157095,118826872,0.0,1.0
AAPL,2020-02-06 00:00:00+00:00,325.21,325.22,320.26,322.57,26356385,79.4177211885,79.4201632327,78.2089092827,78.7730215054,105425540,0.0,1.0
AAPL,2020-02-07 00:00:00+00:00,320.03,323.4,318.0,322.37,29421012,78.3407796724,79.1657286694,77.8438519383,78.9135929225,117684048,0.77,1.0
AAPL,2020-02-10 00:00:00+00:00,321.55,321.55,313.85,314.18,27337215,78.712863493,78.712863493,76.8279651913,76.9087465471,109348860,0.0,1.0
AAPL,2020-02-11 00:00:00+00:00,319.61,323.9,318.71,323.6,23580780,78.2379670378,79.288124663,78.0176542493,79.2146870668,94323120,0.0,1.0
AAPL,2020-02-12 00:00:00+00:00,327.2,327.22,321.47,321.47,28432573,80.0959382208,80.1008340606,78.693280134,78.693280134,113730292,0.0,1.0
AAPL,2020-02-13 00:00:00+00:00,324.87,326.22,323.35,324.19,23686892,79.5255728906,79.8560420733,79.15348907,79.3591143393,94747568,0.0,1.0
AAPL,2020-02-14 00:00:00+00:00,324.95,325.98,322.85,324.74,20028447,79.5451562496,79.7972919964,79.0310930764,79.4937499322,80113788,0.0,1.0
AAPL,2020-02-18 00:00:00+00:00,319.0,319.75,314.61,315.36,38190545,78.0886439255,78.272237916,77.0140071016,77.197601092,152762180,0.0,1.0
AAPL,2020-02-19 00:00:00+00:00,323.62,324.57,320.0,320.0,23495991,79.2195829065,79.4521352944,78.3334359128,78.3334359128,93983964,0.0,1.0
AAPL,2020-02-20 00:00:00+00:00,320.3,324.65,318.21,322.63,25141489,78.4068735089,79.4717186534,77.8952582556,78.9772388392,100565956,0.0,1.0
AAPL,2020-02-21 00:00:00+00:00,313.05,320.45,310.5,318.62,32426415,76.6321316015,78.443592307,76.0079120341,77.9956229704,129705660,0.0,1.0
AAPL,2020-02-24 00:00:00+00:00,298.18,304.18,289.23,297.26,55548828,72.9920747515,74.4608266748,70.8011864658,72.7668661232,222195312,0.0,1.0
AAPL,2020-02-25 00:00:00+00:00,288.08,302.53,286.13,300.95,57668364,70.5196756805,74.0569198959,70.0423313054,73.6701485561,230673456,0.0,1.0
AAPL,2020-02-26 00:00:00+00:00,292.65,297.88,286.5,286.53,49678431,71.6383750621,72.9186371553,70.1329043407,70.1402481003,198713724,0.0,1.0
AAPL,2020-02-27 00:00:00+00:00,273.52,286.0,272.96,281.1,80151381,66.9555043464,70.010508347,66.8184208336,68.8110276096,320605524,0.0,1.0
AAPL,2020-02-28 00:00:00+00:00,273.36,278.41,256.37,257.26,106721230,66.9163376285,68.152537164,62.7573217655,62.9751866341,426884920,0.0,1.0
AAPL,2020-03-02 00:00:00+00:00,298.81,301.44,277.72,282.28,85349339,73.1462937034,73.7900966298,67.9836306928,69.0998821546,341397356,0.0,1.0
AAPL,2020-03-03 00:00:00+00:00,289.32,304.0,285.8,303.67,79868852,70.8232177446,74.4167641171,69.9615499496,74.3359827614,319475408,0.0,1.0
AAPL,2020-03-04 00:00:00+00:00,302.74,303.4,293.13,296.44,54794568,74.1083262132,74.2698889248,71.755875216,72.5661366937,219178272,0.0,1.0
AAPL,2020-03-05 00:00:00+00:00,292.92,299.55,291.41,295.52,46893219,71.7044688987,73.327439774,71.3348329979,72.3409280654,187572876,0.0,1.0
AAPL,2020-03-06 00:00:00+00:00,289.03,290.82,281.23,282.0,56544246,70.7522280683,71.1904057255,68.842850568,69.0313403981,226176984,0.0,1.0
AAPL,2020-03-09 00:00:00+00:00,266.17,278.09,263.0,263.75,71686208,65.1562832403,68.0742037281,64.3802926408,64.5638866312,286744832,0.0,1.0
AAPL,2020-03-10 00:00:00+00:00,285.34,286.44,269.37,277.14,71322520,69.8489456355,70.1182168214,65.9396175995,67.8416513402,285290080,0.0,1.0
AAPL,2020-03-11 00:00:00+00:00,275.43,281.22,271.86,277.39,64094970,67.4230570421,68.8404026481,66.5491496476,67.902849337,256379880,0.0,1.0
AAPL,2020-03-12 00:00:00+00:00,248.23,270.0,248.0,255.94,104618517,60.7647149895,66.0938365514,60.7084128324,62.652061211,418474068,0.0,1.0
AAPL,2020-03-13 00:00:00+00:00,277.97,279.92,252.95,264.89,92683032,68.0448286896,68.5221730647,61.9201331692,64.8429494967,370732128,0.0,1.0
AAPL,2020-03-16 00:00:00+00:00,242.21,259.08,240.0,241.95,80605865,59.2910672264,63.4207080509,58.7500769346,59.2274213097,322423460,0.0,1.0
AAPL,2020-03-17 00:00:00+00:00,252.86,257.61,238.4,247.51,81013965,61.8981018903,63.0608638297,58.358409755,60.5884647587,324055860,0.0,1.0
AAPL,2020-03-18 00:00:00+00:00,246.67,250.0,237.12,239.77,75058406,60.3828394894,61.1979968069,58.0450760114,58.6937747775,300233624,0.0,1.0
AAPL,2020-03-19 00:00:00+00:00,244.78,252.84,242.61,247.39,67964255,59.9201826335,61.8932060506,59.3889840212,60.5590897202,271857020,0.0,1.0
AAPL,2020-03-20 00:00:00+00:00,229.24,251.83,228.0,247.18,100423346,56.116115152,61.6459661435,55.8125730879,60.5076834029,401693384,0.0,1.0
AAPL,2020-03-23 00:00:00+00:00,224.37,228.5,212.61,228.08,84188208,54.9239781742,55.9349690815,52.0452244044,55.8321564468,336752832,0.0,1.0
AAPL,2020-03-24 00:00:00+00:00,246.88,247.69,234.3,236.36,71882773,60.4342458067,60.6325273164,57.3547626074,57.8590341011,287531092,0.0,1.0
AAPL,2020-03-25 00:00:00+00:00,245.52,258.25,244.3,250.75,75900510,60.1013287041,63.2175307015,59.8026824797,61.3815907973,303602040,0.0,1.0
AAPL,2020-03-26 00:00:00+00:00,258.44,258.68,246.36,246.52,63140169,63.2640411791,63.322791256,60.3069539733,60.3461206913,252560676,0.0,1.0
AAPL,2020-03-27 00:00:00+00:00,247.74,255.87,247.05,252.75,51054153,60.6447669157,62.6349257719,60.4758604445,61.8711747717,204216612,0.0,1.0
AAPL,2020-03-30 00:00:00+00:00,254.81,255.52,249.4,250.74,41994110,62.3754462654,62.5492485764,61.0511216145,61.3791428774,167976440,0.0,1.0
AAPL,2020-03-31 00:00:00+00:00,254.29,262.49,252.0,255.6,49250501,62.2481544321,64.2554487273,61.6875807813,62.5688319353,197002004,0.0,1.0
AAPL,2020-04-01 00:00:00+00:00,240.91,248.72,239.13,246.5,44054638,58.972837643,60.8846630632,58.5371079057,60.3412248516,176218552,0.0,1.0
AAPL,2020-04-02 00:00:00+00:00,244.93,245.15,236.9,240.34,41483493,59.9569014316,60.0107556688,57.9912217742,58.8333062102,165933972,0.0,1.0
AAPL,2020-04-03 00:00:00+00:00,241.41,245.7,238.97,242.8,32470017,59.0952336366,60.1453912618,58.4979411877,59.4354944988,129880068,0.0,1.0
AAPL,2020-04-06 00:00:00+00:00,262.47,263.11,249.38,250.9,50455071,64.2505528876,64.4072197594,61.0462257748,61.4183095954,201820284,0.0,1.0
AAPL,2020-04-07 00:00:00+00:00,259.43,271.7,259.0,270.8,50721831,63.5063852464,66.5099829297,63.4011246919,66.2896701412,202887324,0.0,1.0
AAPL,2020-04-08 00:00:00+00:00,266.07,267.37,261.23,262.74,42223821,65.1318040416,65.450033625,63.9470108234,64.3166467241,168895284,0.0,1.0
AAPL,2020-04-09 00:00:00+00:00,267.99,270.07,264.7,268.7,40529123,65.6018046571,66.1109719905,64.7964390191,65.775606968,162116492,0.0,1.0
AAPL,2020-04-13 00:00:00+00:00,273.25,273.7,265.83,268.31,32755731,66.8894105099,66.9995669041,65.0730539647,65.680138093,131022924,0.0,1.0
AAPL,2020-04-14 00:00:00+00:00,287.05,288.25,278.05,280.0,48748672,70.2675399336,70.5612903183,68.0644120486,68.5417564237,194994688,0.0,1.0
AAPL,2020-04-15 00:00:00+00:00,284.43,286.33,280.63,282.4,32788641,69.6261849271,70.0912897028,68.6959753756,69.129257193,131154564,0.0,1.0
AAPL,2020-04-16 00:00:00+00:00,286.69,288.2,282.35,287.38,39281290,70.1794148182,70.5490507189,69.1170175937,70.3483212894,157125160,0.0,1.0
AAPL,2020-04-17 00:00:00+00:00,282.8,286.95,276.86,284.69,53812478,69.2271739879,70.2430607349,67.7731095838,69.6898308438,215249912,0.0,1.0
AAPL,2020-04-20 00:00:00+00:00,276.93,281.68,276.85,277.95,32503750,67.7902450229,68.9530069622,67.7706616639,68.0399328499,130015000,0.0,1.0
AAPL,2020-04-21 00:00:00+00:00,268.37,277.25,265.43,276.28,45247893,65.6948256122,67.8685784588,64.9751371698,67.6311302312,180991572,0.0,1.0
AAPL,2020-04-22 00:00:00+00:00,276.1,277.9,272.2,273.61,29264342,67.5870676735,68.0276932505,66.6323789233,66.9775356253,117057368,0.0,1.0
AAPL,2020-04-23 00:00:00+00:00,275.03,281.75,274.87,275.87,31203582,67.3251402472,68.9701424013,67.2859735292,67.5307655164,124814328,0.0,1.0
AAPL,2020-04-24 00:00:00+00:00,282.97,283.01,277.0,277.2,31627183,69.2687886257,69.2785803052,67.807380462,67.8563388594,126508732,0.0,1.0
AAPL,2020-04-27 00:00:00+00:00,283.17,284.54,279.95,281.8,29271893,69.3177470232,69.6531120457,68.5295168243,68.9823820007,117087572,0.0,1.0
AAPL,2020-04-28 00:00:00+00:00,278.58,285.83,278.2,285.08,28001187,68.1941518018,69.9688937092,68.1011308467,69.7852997188,112004748,0.0,1.0
AAPL,2020-04-29 00:00:00+00:00,287.73,289.67,283.89,284.73,34320204,70.4339984849,70.9088949402,69.493997254,69.6996225233,137280816,0.0,1.0
AAPL,2020-04-30 00:00:00+00:00,293.8,294.53,288.35,289.96,45765968,71.9198858474,72.0985839981,70.585769517,70.9798846165,183063872,0.0,1.0
AAPL,2020-05-01 00:00:00+00:00,289.07,299.0,285.85,286.25,60154175,70.7620197478,73.192804181,69.973789549,70.0717063439,240616700,0.0,1.0
AAPL,2020-05-04 00:00:00+00:00,293.16,293.69,286.32,289.17,33391986,71.7632189756,71.8929587288,70.088841783,70.7864989466,133567944,0.0,1.0
AAPL,2020-05-05 00:00:00+00:00,297.56,301.0,294.46,295.06,36937795,72.8403037194,73.6823881555,72.081448559,72.2283237513,147751180,0.0,1.0
AAPL,2020-05-06 00:00:00+00:00,300.63,303.24,298.87,300.46,35583438,73.5918151202,74.2307222068,73.1609812227,73.5502004824,142333752,0.0,1.0
AAPL,2020-05-07 00:00:00+00:00,303.74,305.17,301.97,303.22,28803764,74.3531182005,74.7031707422,73.9198363831,74.2258263671,115215056,0.0,1.0
AAPL,2020-05-08 00:00:00+00:00,310.13,310.35,304.29,305.64,33511985,76.1180684284,76.172065059,74.6847033246,75.0160462853,134047940,0.82,1.0
AAPL,2020-05-11 00:00:00+00:00,315.01,317.05,307.24,308.1,36486561,77.3158118712,77.8165079006,75.4087490534,75.6198267913,145946244,0.0,1.0
AAPL,2020-05-12 00:00:00+00:00,311.41,319.69,310.91,317.83,40575263,76.4322306429,78.464467468,76.3095110278,78.0079505001,162301052,0.0,1.0
AAPL,2020-05-13 00:00:00+00:00,307.65,315.95,303.21,312.15,50155639,75.5093791377,77.5465247475,74.4196289561,76.6138556732,200622556,0.0,1.0
AAPL,2020-05-14 00:00:00+00:00,309.54,309.79,301.53,304.51,39732269,75.9732592826,76.0346190901,74.0072910496,74.7386999553,158929076,0.0,1.0
AAPL,2020-05-15 00:00:00+00:00,307.71,307.9,300.21,300.35,41587094,75.5241054915,75.5707389453,73.6833112659,73.7176727581,166348376,0.0,1.0
AAPL,2020-05-18 00:00:00+00:00,314.96,316.5,310.32,313.17,33843125,77.3035399097,77.6815163241,76.1647018821,76.8642036878,135372500,0.0,1.0
AAPL,2020-05-19 00:00:00+00:00,313.14,318.52,313.01,315.03,25432385,76.8568405109,78.1773035688,76.824933411,77.3207206558,101729540,0.0,1.0
AAPL,2020-05-20 00:00:00+00:00,319.23,319.52,316.52,316.68,27876215,78.3515654222,78.4227427989,77.6864251087,77.7256953855,111504860,0.0,1.0
AAPL,2020-05-21 00:00:00+00:00,316.85,320.89,315.87,318.66,25672211,77.7674200546,78.7589945442,77.5268896091,78.2116650611,102688844,0.0,1.0
AAPL,2020-05-22 00:00:00+00:00,318.89,319.23,315.35,315.77,20450754,78.268116084,78.3515654222,77.3992612094,77.5023456861,81803016,0.0,1.0
AAPL,2020-05-26 00:00:00+00:00,316.73,324.24,316.5,323.5,31380454,77.737967347,79.581215965,77.6815163241,79.3995909347,125521816,0.0,1.0
AAPL,2020-05-27 00:00:00+00:00,318.11,318.71,313.09,316.14,28236274,78.0766734845,78.2239370226,76.8445685494,77.5931582012,112945096,0.0,1.0
AAPL,2020-05-28 00:00:00+00:00,318.25,323.44,315.63,316.77,33449103,78.1110349767,79.3848645809,77.4679841939,77.7477849162,133796412,0.0,1.0
AAPL,2020-05-29 00:00:00+00:00,317.94,321.15,316.47,319.25,38399532,78.0349488154,78.822808744,77.6741531472,78.3564742068,153598128,0.0,1.0
AAPL,2020-06-01 00:00:00+00:00,321.85,322.35,317.21,317.75,20254653,78.994616205,79.1173358201,77.8557781774,77.9883153617,81018612,0.0,1.0
AAPL,2020-06-02 00:00:00+00:00,323.34,323.44,318.93,320.75,21910704,79.3603206579,79.3848645809,78.2779336532,78.7246330519,87642816,0.0,1.0
AAPL,2020-06-03 00:00:00+00:00,325.12,326.2,322.3,324.66,26122804,79.7972024874,80.0622768559,79.1050638586,79.6843004416,104491216,0.0,1.0
AAPL,2020-06-04 00:00:00+00:00,322.32,325.62,320.78,324.39,21890091,79.1099726432,79.9199221025,78.7319962288,79.6180318495,87560364,0.0,1.0
AAPL,2020-06-05 00:00:00+00:00,331.5,331.75,323.23,323.35,34312550,81.3631047754,81.424464583,79.3333223426,79.3627750502,137250200,0.0,1.0
AAPL,2020-06-08 00:00:00+00:00,333.46,333.6,327.32,330.25,23913634,81.8441656664,81.8785271586,80.3371687936,81.0563057378,95654536,0.0,1.0
AAPL,2020-06-09 00:00:00+00:00,343.99,345.61,332.01,332.14,36928091,84.4286407593,84.826252312,81.4882787828,81.5201858827,147712364,0.0,1.0
AAPL,2020-06-10 00:00:00+00:00,352.84,354.77,346.09,347.9,41662938,86.6007779456,87.0744756597,84.9440631425,85.3883081489,166651752,0.0,1.0
AAPL,2020-06-11 00:00:00+00:00,335.9,351.06,335.48,349.31,50415613,82.4430373878,86.163896116,82.3399529112,85.7343774634,201662452,0.0,1.0
AAPL,2020-06-12 00:00:00+00:00,338.8,347.8,334.22,344.72,50036513,83.1548111551,85.3637642259,82.0306994813,84.6078113972,200146052,0.0,1.0
AAPL,2020-06-15 00:00:00+00:00,342.99,345.68,332.58,333.25,34702230,84.1832015292,84.8434330581,81.6281791439,81.7926234281,138808920,0.0,1.0
AAPL,2020-06-16 00:00:00+00:00,352.08,353.2,344.72,351.46,41357182,86.4142441307,86.6891360684,84.6078113972,86.2620718081,165428728,0.0,1.0
AAPL,2020-06-17 00:00:00+00:00,351.59,355.4,351.09,355.15,28601626,86.293978908,87.2291023746,86.1712592929,87.1677425671,114406504,0.0,1.0
AAPL,2020-06-18 00:00:00+00:00,351.73,353.45,349.22,351.41,24205096,86.3283404002,86.7504958759,85.7122879327,86.2497998466,96820384,0.0,1.0
AAPL,2020-06-19 00:00:00+00:00,349.72,356.56,345.15,354.64,66118952,85.8350075477,87.5138118815,84.7133502662,87.0425685598,264475808,0.0,1.0
AAPL,2020-06-22 00:00:00+00:00,358.87,359.46,351.15,351.34,33861316,88.080776503,88.2255856488,86.1859856467,86.2326191005,135445264,0.0,1.0
AAPL,2020-06-23 00:00:00+00:00,366.53,372.38,362.27,364.0,53038869,89.9608410055,91.3966605016,88.9152698854,89.3398797534,212155476,0.0,1.0
AAPL,2020-06-24 00:00:00+00:00,360.06,368.79,358.52,365.0,48155849,88.3728491869,90.5155336656,87.9948727725,89.5853189835,192623396,0.0,1.0
AAPL,2020-06-25 00:00:00+00:00,364.84,365.0,357.57,360.7,34380628,89.5460487067,89.5853189835,87.7617055039,88.5299302941,137522512,0.0,1.0
AAPL,2020-06-26 00:00:00+00:00,353.63,365.32,353.02,364.41,51314211,86.7946749374,89.6638595371,86.644957007,89.4405098378,205256844,0.0,1.0
AAPL,2020-06-29 00:00:00+00:00,361.78,362.1736,351.28,353.25,32661519,88.7950046626,88.8916095436,86.2178927466,86.7014080299,130646076,0.0,1.0
AAPL,2020-06-30 00:00:00+00:00,364.8,365.98,360.0,360.08,35055821,89.5362311375,89.825849429,88.358122833,88.3777579715,140223284,0.0,1.0
AAPL,2020-07-01 00:00:00+00:00,364.11,367.36,363.91,365.12,27690454,89.3668780687,90.1645555665,89.3177902227,89.6147716911,110761816,0.0,1.0
AAPL,2020-07-02 00:00:00+00:00,364.11,370.47,363.64,367.85,28814516,89.3668780687,90.9278715721,89.2515216306,90.2848207893,115258064,0.0,1.0
AAPL,2020-07-06 00:00:00+00:00,373.85,375.78,369.87,370.0,29745936,91.7574561698,92.2311538839,90.7806080341,90.812515134,118983744,0.0,1.0
AAPL,2020-07-07 00:00:00+00:00,372.69,378.62,372.23,375.41,28206999,91.4727466629,92.9282012974,91.3598446171,92.1403413688,112827996,0.0,1.0
AAPL,2020-07-08 00:00:00+00:00,381.37,381.5,376.36,376.72,29274479,93.6031591801,93.63506628,92.3735086373,92.4618667602,117097916,0.0,1.0
AAPL,2020-07-09 00:00:00+00:00,383.01,385.27,378.69,385.05,31420357,94.0056795175,94.5603721775,92.9453820435,94.5063755468,125681428,0.0,1.0
AAPL,2020-07-10 00:00:00+00:00,383.68,383.92,378.82,381.34,22564330,94.1701238016,94.2290292168,92.9772891434,93.5957960032,90257320,0.0,1.0
AAPL,2020-07-13 00:00:00+00:00,381.91,399.82,381.03,389.06,47913079,93.7356963644,98.1315129753,93.5197098419,95.4905868595,191652316,0.0,1.0
AAPL,2020-07-14 00:00:00+00:00,388.23,389.02,375.51,379.36,42748119,95.2868722985,95.4807692903,92.1648852918,93.1098263276,170992476,0.0,1.0
AAPL,2020-07-15 00:00:00+00:00,390.9,396.99,385.96,395.96,38306874,95.9421950429,97.4369199541,94.7297252462,97.1841175471,153227496,0.0,1.0
AAPL,2020-07-16 00:00:00+00:00,386.09,389.62,383.62,386.25,27645927,94.7616323461,95.6280328284,94.1553974478,94.800902623,110583708,0.0,1.0
AAPL,2020-07-17 00:00:00+00:00,385.31,388.59,383.36,387.95,23046755,94.5701897467,95.3752304214,94.091583248,95.2181493141,92187020,0.0,1.0
AAPL,2020-07-20 00:00:00+00:00,393.43,394.0,384.25,385.67,22397208,96.563156295,96.7030566562,94.3100241628,94.6585478695,89588832,0.0,1.0
AAPL,2020-07-21 00:00:00+00:00,388.0,397.0,386.97,396.69,25627347,95.2304212756,97.4393743464,94.9776188686,97.3632881851,102509388,0.0,1.0
AAPL,2020-07-22 00:00:00+00:00,389.09,391.9,386.41,386.77,22250413,95.4979500364,96.187634273,94.8401728998,94.9285310226,89001652,0.0,1.0
AAPL,2020-07-23 00:00:00+00:00,371.38,388.31,368.039,387.9935,49251108,91.1512212715,95.3065074369,90.3312088038,95.2288259206,197004432,0.0,1.0
AAPL,2020-07-24 00:00:00+00:00,370.46,371.88,356.58,363.95,46359716,90.9254171798,91.2739408865,87.5187206661,89.3276077919,185438864,0.0,1.0
AAPL,2020-07-27 00:00:00+00:00,379.24,379.62,373.92,374.84,30303548,93.08037362,93.1736405274,91.7746369159,92.0004410076,121214192,0.0,1.0
AAPL,2020-07-28 00:00:00+00:00,373.01,378.1986,372.99,377.47,25906375,91.5512872165,92.8247732058,91.5463784319,92.6459461828,103625500,0.0,1.0
